Datum,Gemeentenaam,Provincienaam,Aantal,Provincie_aantal,Aantal_yes,Provincie_aantal_yes,Datum_yes2,Aantal_y,Provincie_aantal_yes2,Aantal_yes3,Provincie_aantal_yes3,outbreak_days,high_temp_degree,low_temp_degree,hist_Gemiddeld_degree_low,hist_Gemiddeld_degree_high,Gemeenten2016_Bevolking,Gemeenten2016_Beweegrichtlijnen,Gemeenten2016_Eenzaam,Gemeenten2016_Ernstig_zeerernstigeenzaam,Gemeenten2016_Ernstigehinderspoorwegen,Gemeenten2016_Ernstigehindervliegtuigen,Gemeenten2016_Ernstigehinderwegenless_than_50km_u,Gemeenten2016_Ernstigehinderwegenmore_than_50km_u,Gemeenten2016_Gehoorbeperking,Gemeenten2016_Gezichtsbeperking,Gemeenten2016_Goed_zeergoedervarengezondheid,Gemeenten2016_Hoogrisicoopangstofdepressie,Gemeenten2016_Langdurigeziekteofaandoening,Gemeenten2016_Mantelzorger,Gemeenten2016_Mantelzorgontvangenafg12mnd_65above,Gemeenten2016_Matig_hoogrisicoopangstofdepressie,Gemeenten2016_Matig_veelregieovereigenleven,Gemeenten2016_Minstenseenbeperking,Gemeenten2016_Mobiliteitsbeperking,Gemeenten2016_Obesitas,Gemeenten2016_Overgewicht,Gemeenten2016_Roker,Gemeenten2016_Sporter,Gemeenten2016_Voldoetaanalcoholrichtlijn,Gemeenten2016_Vrijwilligerswerk,record_count,doc_record_count
2020-04-10,albrandswaard,zuid-holland,49,109279,46.0,109279.0,2020-04-08 00:00:00,41.0,109279.0,0.0,0.0,43,18,5,4,11,24985,46,40,8,0,1,3,2,4,5,78,5,33,14,12,41,90,13,8,15,54,19,49,44,28,65,77
2020-04-10,westvoorne,zuid-holland,20,109279,20.0,109279.0,2020-04-08 00:00:00,20.0,109279.0,0.0,0.0,43,18,5,4,11,14197,51,39,8,1,1,3,3,4,5,77,4,35,14,13,39,91,13,9,14,53,18,48,40,31,47,45
2020-04-10,vlaardingen,zuid-holland,98,109279,96.0,109279.0,2020-04-08 00:00:00,87.0,109279.0,0.0,0.0,43,18,5,4,11,71808,46,48,12,1,6,4,2,5,8,70,9,39,13,15,48,87,19,13,17,54,24,44,48,23,188,170
2020-04-10,voorschoten,zuid-holland,22,109279,22.0,109279.0,2020-04-08 00:00:00,22.0,109279.0,0.0,0.0,43,18,5,4,11,25211,55,41,9,1,2,3,3,4,5,78,6,36,15,12,48,89,14,9,13,47,17,54,40,30,90,151
2020-04-10,waddinxveen,zuid-holland,28,109279,28.0,109279.0,2020-04-08 00:00:00,28.0,109279.0,0.0,0.0,43,18,5,4,11,26072,50,41,9,3,3,4,4,6,5,77,6,36,15,14,47,88,16,10,14,51,19,48,47,32,79,86
2020-04-10,wassenaar,zuid-holland,23,109279,22.0,109279.0,2020-04-08 00:00:00,20.0,109279.0,0.0,0.0,43,18,5,4,11,25885,55,43,9,1,3,5,2,4,6,77,6,36,15,13,41,90,15,10,12,47,16,54,37,29,90,93
2020-04-10,woerden,utrecht,86,43217,82.0,43217.0,2020-04-08 00:00:00,77.0,43217.0,0.0,0.0,43,16,5,6,11,51161,54,40,8,1,4,5,3,4,5,78,5,32,15,17,41,92,13,9,13,48,18,53,41,37,179,315
2020-04-10,zoetermeer,zuid-holland,70,109279,68.0,109279.0,2020-04-08 00:00:00,64.0,109279.0,0.0,0.0,43,18,5,4,11,124107,50,46,12,1,2,3,2,4,6,74,8,37,13,13,46,89,15,10,16,52,22,50,46,24,386,572
2020-04-10,zoeterwoude,zuid-holland,7,109279,7.0,109279.0,2020-04-08 00:00:00,6.0,109279.0,0.0,0.0,43,18,5,4,11,8119,58,38,8,0,3,4,3,5,5,79,5,34,16,13,46,89,14,9,14,50,17,54,35,37,33,28
2020-04-10,zwijndrecht,zuid-holland,47,109279,43.0,109279.0,2020-04-08 00:00:00,32.0,109279.0,0.0,0.0,43,18,5,4,11,44454,42,45,11,4,1,7,3,5,6,73,7,35,14,16,43,88,17,12,17,55,22,42,49,29,128,141
2020-04-10,borsele,zeeland,15,9071,14.0,9071.0,2020-04-08 00:00:00,12.0,9071.0,0.0,0.0,43,19,8,6,11,22612,50,43,10,0,1,4,2,5,5,75,5,32,19,16,42,90,15,10,13,49,19,43,45,38,56,40
2020-04-10,goes,zeeland,38,9071,36.0,9071.0,2020-04-08 00:00:00,34.0,9071.0,0.0,0.0,43,19,8,6,11,37207,52,46,11,1,1,6,3,6,7,71,6,35,18,18,45,88,18,12,13,50,20,44,47,34,209,410
2020-04-10,west maas en waal,gelderland,42,69886,34.0,69886.0,2020-04-08 00:00:00,31.0,69886.0,0.0,0.0,43,19,4,4,13,18693,46,41,8,1,2,3,2,6,5,77,6,32,15,16,46,90,16,10,16,53,21,47,37,33,64,59
2020-04-10,hulst,zeeland,21,9071,20.0,9071.0,2020-04-08 00:00:00,17.0,9071.0,0.0,0.0,43,21,5,4,13,27372,46,50,12,0,0,7,4,6,6,70,6,35,18,14,45,88,20,13,16,54,17,42,42,30,85,61
2020-04-10,kapelle,zeeland,13,9071,13.0,9071.0,2020-04-08 00:00:00,10.0,9071.0,0.0,0.0,43,19,8,6,11,12639,52,43,9,0,0,4,2,5,6,77,5,31,18,16,41,90,16,10,12,50,16,47,46,37,34,37
2020-04-10,middelburg,zeeland,31,9071,31.0,9071.0,2020-04-08 00:00:00,29.0,9071.0,0.0,0.0,43,19,8,6,11,47873,55,47,12,0,1,9,4,5,6,72,6,35,18,16,45,88,16,11,12,48,21,43,48,33,174,175
2020-04-10,reimerswaal,zeeland,17,9071,15.0,9071.0,2020-04-08 00:00:00,12.0,9071.0,0.0,0.0,43,21,5,4,13,22265,48,44,10,2,1,3,2,5,6,76,6,31,17,17,44,89,17,10,13,51,19,41,51,34,41,42
2020-04-10,terneuzen,zeeland,63,9071,57.0,9071.0,2020-04-08 00:00:00,48.0,9071.0,0.0,0.0,43,19,8,6,11,54657,46,52,13,1,1,9,4,6,7,68,7,36,17,15,46,88,20,14,17,54,19,41,44,32,178,250
2020-04-10,tholen,zeeland,88,9071,80.0,9071.0,2020-04-08 00:00:00,77.0,9071.0,0.0,0.0,43,21,5,4,13,25421,45,45,10,0,0,3,2,5,6,75,6,32,17,16,45,89,17,10,16,56,20,41,47,34,68,48
2020-04-10,veere,zeeland,18,9071,18.0,9071.0,2020-04-08 00:00:00,18.0,9071.0,0.0,0.0,43,19,8,6,11,21960,57,43,9,1,3,5,3,4,5,76,4,32,19,14,41,90,14,9,11,46,15,46,47,39,62,54
2020-04-10,vlissingen,zeeland,41,9071,39.0,9071.0,2020-04-08 00:00:00,37.0,9071.0,0.0,0.0,43,19,8,6,11,44451,55,50,13,1,2,5,2,6,7,69,7,36,17,16,47,87,18,12,14,50,24,43,46,29,141,172
2020-04-10,de ronde venen,utrecht,52,43217,52.0,43217.0,2020-04-08 00:00:00,49.0,43217.0,0.0,0.0,43,16,5,6,11,42576,51,39,7,1,7,6,4,4,4,79,4,32,16,13,39,92,12,8,12,47,18,57,35,34,118,158
2020-04-10,tytsjerksteradiel,friesland,14,7784,14.0,7784.0,2020-04-08 00:00:00,13.0,7784.0,0.0,0.0,43,14,1,4,11,32077,50,41,8,1,1,3,3,4,4,79,4,34,15,13,36,90,13,9,14,52,20,44,40,38,75,80
2020-04-10,asten,noord-brabant,33,131760,31.0,131760.0,2020-04-08 00:00:00,27.0,131760.0,0.0,0.0,43,19,4,4,13,16580,51,41,9,0,3,4,4,6,6,76,6,30,17,14,43,89,16,9,12,49,17,51,33,34,30,44
2020-04-10,baarle-nassau,noord-brabant,4,131760,3.0,131760.0,2020-04-08 00:00:00,3.0,131760.0,0.0,0.0,43,20,5,4,13,6611,44,49,12,0,0,8,6,6,6,72,5,32,17,17,44,87,17,11,16,54,17,45,42,32,15,15
2020-04-10,bergen op zoom,noord-brabant,48,131760,42.0,131760.0,2020-04-08 00:00:00,38.0,131760.0,0.0,0.0,43,21,5,4,13,66237,46,48,13,1,1,6,3,7,7,71,8,34,15,16,48,88,20,13,16,55,22,48,43,25,203,472
2020-04-10,best,noord-brabant,45,131760,44.0,131760.0,2020-04-08 00:00:00,41.0,131760.0,0.0,0.0,43,20,6,4,13,28976,52,41,9,1,11,3,4,4,6,76,6,30,17,14,43,90,15,8,13,51,18,56,34,32,99,146
2020-04-10,boekel,noord-brabant,74,131760,73.0,131760.0,2020-04-08 00:00:00,72.0,131760.0,0.0,0.0,43,19,4,4,13,10254,53,38,8,0,6,3,2,6,6,76,5,31,17,17,40,89,16,10,12,48,16,56,35,40,23,26
2020-04-10,boxmeer,noord-brabant,56,131760,51.0,131760.0,2020-04-08 00:00:00,48.0,131760.0,0.0,0.0,43,20,6,4,13,28465,55,41,9,0,2,5,3,6,6,75,6,34,18,17,41,90,16,10,13,48,16,55,37,35,103,517
2020-04-10,boxtel,noord-brabant,38,131760,36.0,131760.0,2020-04-08 00:00:00,34.0,131760.0,0.0,0.0,43,20,6,4,13,30406,54,42,11,2,1,4,5,6,7,74,6,32,17,17,45,89,17,11,15,52,20,53,38,29,93,131
2020-04-10,breda,noord-brabant,339,131760,327.0,131760.0,2020-04-08 00:00:00,321.0,131760.0,0.0,0.0,43,20,5,4,13,181611,49,46,12,3,2,8,5,5,6,73,8,31,15,17,48,89,16,11,13,46,21,55,36,26,706,1292
2020-04-10,deurne,noord-brabant,98,131760,95.0,131760.0,2020-04-08 00:00:00,91.0,131760.0,0.0,0.0,43,19,4,4,13,31878,52,41,9,4,1,5,3,6,6,74,6,33,17,16,43,88,17,11,13,51,18,50,35,33,99,124
2020-04-10,pekela,groningen,4,5846,4.0,5846.0,2020-04-08 00:00:00,4.0,5846.0,0.0,0.0,43,14,2,3,12,12641,41,48,9,0,0,8,4,7,7,71,7,41,15,13,38,88,20,14,22,61,25,36,45,25,26,33
2020-04-10,dongen,noord-brabant,48,131760,47.0,131760.0,2020-04-08 00:00:00,45.0,131760.0,0.0,0.0,43,20,5,4,13,25413,48,42,10,1,3,5,2,6,6,75,6,32,16,17,44,90,17,10,16,53,19,53,38,29,61,94
2020-04-10,eersel,noord-brabant,39,131760,36.0,131760.0,2020-04-08 00:00:00,36.0,131760.0,0.0,0.0,43,20,6,4,13,18551,51,38,9,1,19,3,3,6,5,77,5,29,17,15,40,90,15,9,12,49,16,57,33,37,93,104
2020-04-10,eindhoven,noord-brabant,273,131760,256.0,131760.0,2020-04-08 00:00:00,253.0,131760.0,0.0,0.0,43,20,6,4,13,224755,51,50,14,2,4,8,6,5,7,72,9,32,13,18,52,87,17,11,13,45,24,54,37,24,760,2169
2020-04-10,etten-leur,noord-brabant,97,131760,93.0,131760.0,2020-04-08 00:00:00,91.0,131760.0,0.0,0.0,43,20,5,4,13,42832,48,44,11,3,2,8,3,5,7,73,6,32,17,15,46,89,18,11,15,51,20,51,40,26,111,134
2020-04-10,geertruidenberg,noord-brabant,19,131760,17.0,131760.0,2020-04-08 00:00:00,17.0,131760.0,0.0,0.0,43,20,5,4,13,21630,45,42,10,1,3,8,5,6,5,74,6,32,16,16,45,90,17,11,16,54,20,46,37,29,51,77
2020-04-10,gilze en rijen,noord-brabant,47,131760,46.0,131760.0,2020-04-08 00:00:00,45.0,131760.0,0.0,0.0,43,20,5,4,13,26152,50,44,11,3,15,6,3,6,6,74,7,32,17,16,45,90,17,10,17,54,18,53,41,29,74,89
2020-04-10,goirle,noord-brabant,54,131760,51.0,131760.0,2020-04-08 00:00:00,50.0,131760.0,0.0,0.0,43,20,5,4,13,23111,51,40,9,0,2,6,4,6,6,75,5,32,17,15,43,91,16,9,15,52,17,55,36,28,63,91
2020-04-10,grave,noord-brabant,38,131760,37.0,131760.0,2020-04-08 00:00:00,36.0,131760.0,0.0,0.0,43,19,4,4,13,12643,49,42,9,2,4,8,3,6,6,74,6,35,17,17,43,90,16,10,14,50,19,52,37,36,48,47
2020-04-10,haaren,noord-brabant,29,131760,29.0,131760.0,2020-04-08 00:00:00,29.0,131760.0,0.0,0.0,43,20,6,4,13,13570,51,39,8,2,1,5,5,6,7,77,4,30,18,16,40,90,16,9,14,50,17,56,34,38,46,32
2020-04-10,helmond,noord-brabant,180,131760,170.0,131760.0,2020-04-08 00:00:00,162.0,131760.0,0.0,0.0,43,19,4,4,13,90127,49,47,12,6,3,8,6,5,7,71,9,35,15,16,49,87,18,12,16,52,23,49,39,24,273,532
2020-04-10,'s-hertogenbosch,noord-brabant,259,131760,244.0,131760.0,2020-04-08 00:00:00,235.0,131760.0,0.0,0.0,43,20,6,4,13,151608,48,43,11,2,2,7,3,5,7,74,7,33,15,17,47,89,17,11,14,49,24,51,38,25,570,979
2020-04-10,heusden,noord-brabant,71,131760,68.0,131760.0,2020-04-08 00:00:00,65.0,131760.0,0.0,0.0,43,20,5,4,13,43274,47,42,10,0,1,7,3,5,6,75,6,31,17,16,44,90,16,10,14,52,20,51,38,28,132,142
2020-04-10,hilvarenbeek,noord-brabant,27,131760,23.0,131760.0,2020-04-08 00:00:00,21.0,131760.0,0.0,0.0,43,20,5,4,13,15164,51,39,8,1,3,3,4,6,6,77,5,30,18,15,41,90,15,8,13,51,15,58,32,36,43,46
2020-04-10,loon op zand,noord-brabant,39,131760,37.0,131760.0,2020-04-08 00:00:00,37.0,131760.0,0.0,0.0,43,20,5,4,13,22929,48,42,10,1,3,5,3,6,6,74,6,32,16,17,45,90,17,11,16,54,19,50,38,28,54,49
2020-04-10,mill en sint hubert,noord-brabant,17,131760,14.0,131760.0,2020-04-08 00:00:00,14.0,131760.0,0.0,0.0,43,19,4,4,13,10801,51,39,8,0,27,4,3,6,6,75,5,32,18,17,41,91,16,10,13,49,15,54,36,40,33,111
2020-04-10,"nuenen, gerwen en nederwetten",noord-brabant,23,131760,23.0,131760.0,2020-04-08 00:00:00,22.0,131760.0,0.0,0.0,43,20,6,4,13,22763,52,40,8,1,1,7,5,5,6,76,5,32,18,12,41,91,15,9,11,46,16,58,33,33,52,71
2020-04-10,oirschot,noord-brabant,34,131760,34.0,131760.0,2020-04-08 00:00:00,30.0,131760.0,0.0,0.0,43,20,6,4,13,18199,51,38,8,0,9,6,5,6,6,77,5,28,18,16,40,90,15,8,12,50,15,56,32,36,56,69
2020-04-10,oisterwijk,noord-brabant,43,131760,41.0,131760.0,2020-04-08 00:00:00,38.0,131760.0,0.0,0.0,43,20,6,4,13,25835,51,41,10,3,2,6,2,6,7,75,5,32,18,17,43,89,17,10,14,50,18,54,36,29,78,93
2020-04-10,oosterhout,noord-brabant,70,131760,62.0,131760.0,2020-04-08 00:00:00,60.0,131760.0,0.0,0.0,43,20,5,4,13,54018,46,45,11,2,1,8,6,6,7,73,7,33,17,15,46,89,19,12,16,52,20,50,40,27,158,212
2020-04-10,oss,noord-brabant,292,131760,276.0,131760.0,2020-04-08 00:00:00,266.0,131760.0,0.0,0.0,43,19,4,4,13,90003,49,43,10,2,2,7,3,6,7,73,7,35,16,17,46,89,18,12,17,54,22,49,39,29,241,324
2020-04-10,rucphen,noord-brabant,28,131760,24.0,131760.0,2020-04-08 00:00:00,23.0,131760.0,0.0,0.0,43,21,5,4,13,22276,45,46,11,0,5,8,4,6,7,70,6,32,17,16,48,86,19,11,17,54,20,40,41,27,30,41
2020-04-10,sint-michielsgestel,noord-brabant,55,131760,52.0,131760.0,2020-04-08 00:00:00,51.0,131760.0,0.0,0.0,43,20,6,4,13,28403,52,38,8,1,2,4,1,5,6,77,4,30,17,16,39,91,15,9,12,48,17,55,34,33,97,91
2020-04-10,someren,noord-brabant,55,131760,51.0,131760.0,2020-04-08 00:00:00,46.0,131760.0,0.0,0.0,43,19,4,4,13,18914,51,40,9,0,0,8,4,5,6,76,5,30,17,16,42,89,16,9,12,49,17,52,33,35,30,36
2020-04-10,son en breugel,noord-brabant,47,131760,45.0,131760.0,2020-04-08 00:00:00,34.0,131760.0,0.0,0.0,43,20,6,4,13,16425,51,39,8,0,15,5,3,5,6,77,5,30,17,14,41,90,15,9,11,48,16,58,33,33,44,75
2020-04-10,steenbergen,noord-brabant,36,131760,32.0,131760.0,2020-04-08 00:00:00,31.0,131760.0,0.0,0.0,43,21,5,4,13,23477,46,45,10,0,1,4,5,6,6,73,6,32,16,17,45,88,18,11,17,57,20,43,40,28,58,62
2020-04-10,waterland,noord-holland,20,83056,19.0,83056.0,2020-04-08 00:00:00,18.0,83056.0,0.0,0.0,43,16,5,6,11,17304,55,36,7,0,2,4,3,4,5,78,5,33,16,14,38,91,13,8,13,49,18,54,31,32,44,59
2020-04-10,tilburg,noord-brabant,456,131760,437.0,131760.0,2020-04-08 00:00:00,423.0,131760.0,0.0,0.0,43,20,5,4,13,212941,48,47,13,2,3,7,4,6,7,72,9,34,15,18,51,88,18,12,17,50,26,50,39,23,667,1391
2020-04-10,uden,noord-brabant,202,131760,201.0,131760.0,2020-04-08 00:00:00,193.0,131760.0,0.0,0.0,43,19,4,4,13,41247,52,41,10,1,8,5,5,6,6,74,7,34,16,16,44,89,18,12,14,50,19,53,37,31,145,354
2020-04-10,valkenswaard,noord-brabant,81,131760,80.0,131760.0,2020-04-08 00:00:00,77.0,131760.0,0.0,0.0,43,20,6,4,13,30262,49,43,10,1,3,6,1,6,6,73,6,34,17,16,45,89,18,11,13,49,19,53,34,29,90,108
2020-04-10,veldhoven,noord-brabant,60,131760,55.0,131760.0,2020-04-08 00:00:00,53.0,131760.0,0.0,0.0,43,20,6,4,13,44317,51,43,10,0,7,5,4,5,6,75,6,31,17,15,45,90,16,9,13,49,19,56,35,27,102,158
2020-04-10,vught,noord-brabant,68,131760,64.0,131760.0,2020-04-08 00:00:00,63.0,131760.0,0.0,0.0,43,20,6,4,13,25973,52,42,11,10,1,9,6,6,7,75,6,32,17,20,44,90,17,11,13,47,21,55,36,28,98,122
2020-04-10,waalre,noord-brabant,20,131760,20.0,131760.0,2020-04-08 00:00:00,20.0,131760.0,0.0,0.0,43,20,6,4,13,17023,51,41,9,1,4,6,6,5,6,77,5,30,17,14,41,91,15,9,10,44,16,58,33,33,63,101
2020-04-10,waalwijk,noord-brabant,88,131760,82.0,131760.0,2020-04-08 00:00:00,78.0,131760.0,0.0,0.0,43,20,5,4,13,47021,46,44,11,1,3,4,2,6,7,73,7,33,16,17,47,89,18,12,16,54,21,48,40,27,170,234
2020-04-10,woensdrecht,noord-brabant,15,131760,13.0,131760.0,2020-04-08 00:00:00,13.0,131760.0,0.0,0.0,43,21,5,4,13,21682,46,43,10,1,5,3,5,6,7,73,5,31,15,15,45,90,18,11,16,56,19,47,41,26,48,60
2020-04-10,zundert,noord-brabant,42,131760,40.0,131760.0,2020-04-08 00:00:00,37.0,131760.0,0.0,0.0,43,20,5,4,13,21488,44,47,11,0,1,4,3,7,7,71,6,30,17,17,46,87,18,10,15,52,18,47,38,31,39,57
2020-04-10,wormerland,noord-holland,29,83056,28.0,83056.0,2020-04-08 00:00:00,25.0,83056.0,0.0,0.0,43,16,5,6,11,15664,52,39,8,1,6,4,3,4,5,77,5,35,15,13,39,91,14,9,14,51,19,52,36,30,28,32
2020-04-10,landgraaf,limburg,74,61053,69.0,61053.0,2020-04-08 00:00:00,64.0,61053.0,0.0,0.0,43,20,7,4,13,37465,39,49,13,1,1,9,4,6,8,66,9,43,16,16,46,86,21,15,19,56,24,40,45,21,86,87
2020-04-10,beek,limburg,24,61053,25.0,61053.0,2020-04-08 00:00:00,22.0,61053.0,0.0,0.0,43,21,6,5,13,16068,45,45,11,0,8,4,2,6,6,71,7,38,17,15,42,88,17,12,16,53,19,47,40,26,50,80
2020-04-10,beesel,limburg,27,61053,25.0,61053.0,2020-04-08 00:00:00,23.0,61053.0,0.0,0.0,43,20,7,4,13,13388,52,45,11,2,0,4,3,5,6,72,6,36,18,16,42,89,16,11,16,53,19,48,40,29,38,33
2020-04-10,bergen (l.),limburg,10,61053,9.0,61053.0,2020-04-08 00:00:00,8.0,61053.0,0.0,0.0,43,20,6,4,13,13090,51,43,10,1,3,4,1,6,6,74,6,35,18,16,43,90,16,10,16,55,18,48,38,35,30,27
2020-04-10,brunssum,limburg,46,61053,47.0,61053.0,2020-04-08 00:00:00,45.0,61053.0,0.0,0.0,43,20,7,4,13,28448,38,51,14,1,16,5,2,7,9,64,11,43,16,17,50,85,23,17,20,58,24,41,45,21,71,131
2020-04-10,gennep,limburg,37,61053,34.0,61053.0,2020-04-08 00:00:00,32.0,61053.0,0.0,0.0,43,20,6,4,13,17085,54,42,10,1,0,5,3,6,6,74,6,35,19,15,40,90,17,11,14,51,18,50,39,33,52,73
2020-04-10,heerlen,limburg,171,61053,164.0,61053.0,2020-04-08 00:00:00,151.0,61053.0,0.0,0.0,43,20,7,4,13,87406,38,53,16,1,4,8,4,7,9,64,12,44,15,18,50,84,23,17,19,55,27,39,46,21,307,799
2020-04-10,kerkrade,limburg,80,61053,76.0,61053.0,2020-04-08 00:00:00,69.0,61053.0,0.0,0.0,43,20,7,4,13,46023,35,53,15,0,3,7,3,7,9,63,11,45,15,17,51,84,23,17,19,58,26,36,48,21,133,148
2020-04-10,maastricht,limburg,348,61053,337.0,61053.0,2020-04-08 00:00:00,317.0,61053.0,0.0,0.0,43,21,6,5,13,122533,48,50,14,1,2,6,3,5,7,71,9,36,14,17,47,87,17,12,15,47,26,49,37,23,453,1152
2020-04-10,meerssen,limburg,40,61053,36.0,61053.0,2020-04-08 00:00:00,35.0,61053.0,0.0,0.0,43,21,6,5,13,19040,45,44,10,2,8,6,2,5,6,72,6,38,17,15,41,89,16,11,16,52,17,48,37,27,65,63
2020-04-10,mook en middelaar,limburg,17,61053,17.0,61053.0,2020-04-08 00:00:00,17.0,61053.0,0.0,0.0,43,19,4,4,13,7755,53,41,9,1,1,2,1,5,5,77,4,34,18,13,39,92,14,8,12,49,16,54,37,35,24,25
2020-04-10,nederweert,limburg,37,61053,36.0,61053.0,2020-04-08 00:00:00,37.0,61053.0,0.0,0.0,43,21,6,4,13,16793,51,43,9,1,1,2,3,5,5,76,5,32,17,14,40,90,14,9,12,49,17,50,37,32,55,48
2020-04-10,roermond,limburg,87,61053,80.0,61053.0,2020-04-08 00:00:00,73.0,61053.0,0.0,0.0,43,20,7,4,13,57010,49,51,14,2,0,5,4,6,7,69,8,38,16,16,46,87,18,13,16,52,23,44,45,25,240,782
2020-04-10,simpelveld,limburg,26,61053,25.0,61053.0,2020-04-08 00:00:00,23.0,61053.0,0.0,0.0,43,20,7,4,13,10741,38,44,11,0,1,6,3,5,6,71,7,37,16,15,43,88,17,11,17,55,19,44,42,25,23,31
2020-04-10,stein,limburg,57,61053,54.0,61053.0,2020-04-08 00:00:00,51.0,61053.0,0.0,0.0,43,21,6,5,13,25064,45,47,11,0,3,6,3,6,6,69,7,38,17,14,44,87,17,12,17,55,19,46,42,24,53,71
2020-04-10,vaals,limburg,16,61053,16.0,61053.0,2020-04-08 00:00:00,14.0,61053.0,0.0,0.0,43,20,7,4,13,9632,40,51,14,1,2,4,4,5,8,67,7,40,15,16,47,87,17,12,16,54,22,43,42,22,26,26
2020-04-10,venlo,limburg,175,61053,169.0,61053.0,2020-04-08 00:00:00,161.0,61053.0,0.0,0.0,43,20,6,4,13,100371,52,49,13,4,1,6,3,6,7,71,8,38,16,16,45,89,18,12,16,53,22,47,39,27,332,590
2020-04-10,venray,limburg,63,61053,60.0,61053.0,2020-04-08 00:00:00,58.0,61053.0,0.0,0.0,43,20,6,4,13,43291,53,44,11,1,2,4,3,6,6,74,7,35,16,15,41,89,16,10,14,52,19,51,38,32,140,178
2020-04-10,voerendaal,limburg,22,61053,22.0,61053.0,2020-04-08 00:00:00,21.0,61053.0,0.0,0.0,43,20,7,4,13,12482,40,45,10,1,3,7,3,5,6,73,6,38,17,14,40,89,16,11,15,52,17,48,41,29,29,37
2020-04-10,weert,limburg,89,61053,87.0,61053.0,2020-04-08 00:00:00,83.0,61053.0,0.0,0.0,43,21,6,4,13,49100,51,47,12,1,2,5,2,6,6,73,6,35,17,14,42,89,16,11,13,49,19,47,40,28,186,313
2020-04-10,valkenburg aan de geul,limburg,45,61053,43.0,61053.0,2020-04-08 00:00:00,41.0,61053.0,0.0,0.0,43,21,6,5,13,16518,43,46,12,1,3,10,5,5,7,70,7,39,16,17,42,88,17,12,16,52,19,44,40,27,63,90
2020-04-10,lelystad,flevoland,65,9230,59.0,9230.0,2020-04-08 00:00:00,55.0,9230.0,0.0,0.0,43,18,4,4,12,76792,46,48,12,2,1,3,4,5,5,70,8,38,13,15,45,88,17,11,17,54,22,43,48,25,244,344
2020-04-10,horst aan de maas,limburg,69,61053,67.0,61053.0,2020-04-08 00:00:00,62.0,61053.0,0.0,0.0,43,20,6,4,13,41675,55,42,9,2,1,4,3,5,5,77,5,31,17,15,37,91,14,8,13,51,17,53,35,37,116,139
2020-04-10,oude ijsselstreek,gelderland,27,69886,26.0,69886.0,2020-04-08 00:00:00,23.0,69886.0,0.0,0.0,43,20,6,4,13,39657,50,40,9,1,2,5,3,6,6,74,6,36,17,18,47,89,17,11,18,58,19,52,40,34,119,109
2020-04-10,teylingen,zuid-holland,27,109279,26.0,109279.0,2020-04-08 00:00:00,26.0,109279.0,0.0,0.0,43,16,5,6,11,36013,57,39,8,3,19,5,3,5,5,80,5,33,15,13,47,91,14,8,12,49,17,58,35,32,107,138
2020-04-10,utrechtse heuvelrug,utrecht,58,43217,56.0,43217.0,2020-04-08 00:00:00,54.0,43217.0,0.0,0.0,43,18,4,4,12,48506,52,42,8,1,1,6,4,5,5,77,5,34,16,18,41,90,15,10,13,47,18,51,43,37,225,203
2020-04-10,oost gelre,gelderland,29,69886,27.0,69886.0,2020-04-08 00:00:00,25.0,69886.0,0.0,0.0,43,20,6,4,13,29537,54,37,7,0,1,4,2,5,5,78,5,34,17,17,43,91,14,9,14,52,17,56,32,39,105,97
2020-04-10,koggenland,noord-holland,21,83056,21.0,83056.0,2020-04-08 00:00:00,19.0,83056.0,0.0,0.0,43,13,6,5,11,22471,53,37,7,2,2,6,3,4,4,80,4,30,14,12,33,93,12,7,12,48,18,55,30,33,55,36
2020-04-10,lansingerland,zuid-holland,103,109279,102.0,109279.0,2020-04-08 00:00:00,93.0,109279.0,0.0,0.0,43,18,5,4,11,59035,53,38,7,1,10,4,1,3,4,81,5,31,14,12,39,92,11,7,13,49,17,57,42,32,149,165
2020-04-10,leudal,limburg,103,61053,89.0,61053.0,2020-04-08 00:00:00,86.0,61053.0,0.0,0.0,43,20,7,4,13,36140,52,44,10,1,0,3,2,5,5,75,5,33,18,15,39,90,15,9,13,51,17,48,38,33,120,109
2020-04-10,maasgouw,limburg,46,61053,42.0,61053.0,2020-04-08 00:00:00,41.0,61053.0,0.0,0.0,43,20,7,4,13,23757,48,46,11,1,0,4,2,6,6,72,6,36,17,15,41,88,17,11,15,53,18,44,40,29,81,99
2020-04-10,gemert-bakel,noord-brabant,126,131760,122.0,131760.0,2020-04-08 00:00:00,119.0,131760.0,0.0,0.0,43,19,4,4,13,29647,52,40,9,0,3,6,4,5,6,75,6,32,17,16,43,89,17,10,12,50,18,53,35,34,100,106
2020-04-10,halderberge,noord-brabant,37,131760,35.0,131760.0,2020-04-08 00:00:00,33.0,131760.0,0.0,0.0,43,21,5,4,13,29531,46,45,11,4,3,7,5,6,7,72,6,32,17,16,45,87,18,11,17,56,19,45,45,28,92,106
2020-04-10,heeze-leende,noord-brabant,37,131760,35.0,131760.0,2020-04-08 00:00:00,33.0,131760.0,0.0,0.0,43,20,6,4,13,15650,53,42,8,2,1,7,3,6,6,77,5,31,18,14,40,90,15,9,10,48,15,55,34,37,46,98
2020-04-10,laarbeek,noord-brabant,67,131760,67.0,131760.0,2020-04-08 00:00:00,65.0,131760.0,0.0,0.0,43,19,4,4,13,21965,50,39,9,1,2,7,5,5,6,76,5,32,17,15,41,89,16,10,12,50,17,52,35,34,73,77
